Date,Open,High,Low,Close,volume
2000-06-30,289.400,290.300,287.800,289.520,0
2000-07-03,288.950,289.830,287.850,288.350,0
2000-07-04,287.850,288.300,286.300,288.050,0
2000-07-05,286.750,287.950,284.000,284.250,0
2000-07-06,284.150,285.850,282.350,283.650,0
2000-07-07,283.200,284.750,281.950,283.650,0
2000-07-10,283.750,285.400,283.500,283.950,0
2000-07-11,284.050,284.300,282.000,282.550,0
2000-07-12,282.600,283.500,279.500,280.600,0
2000-07-13,280.650,281.850,279.900,280.250,0
2000-07-14,280.500,281.450,279.900,281.300,0
2000-07-17,280.450,284.150,280.450,283.600,0
2000-07-18,283.550,284.100,282.100,282.650,0
2000-07-19,283.130,283.130,277.830,279.150,0
2000-07-20,279.150,281.200,277.800,280.250,0
2000-07-21,280.250,281.500,279.000,280.350,0
2000-07-24,280.250,280.850,279.050,279.250,0
2000-07-25,279.250,281.650,278.100,279.050,0
2000-07-26,279.050,280.550,278.700,279.750,0
2000-07-27,279.750,281.230,277.950,278.500,0
2000-07-28,278.450,279.530,277.800,278.380,0
2000-07-31,278.400,278.550,276.500,277.250,0
2000-08-01,277.500,278.600,276.500,277.350,0
2000-08-02,277.500,279.100,276.450,277.550,0
2000-08-03,277.350,278.270,272.850,273.950,0
2000-08-04,274.100,275.400,272.450,273.500,0
2000-08-07,272.850,274.200,272.250,273.750,0
2000-08-08,273.600,274.850,272.000,273.250,0
2000-08-09,273.200,273.650,271.300,272.250,0
2000-08-10,272.300,273.500,271.300,272.750,0
2000-08-11,272.750,275.550,272.600,275.150,0
2000-08-14,274.750,276.650,274.150,274.800,0
2000-08-15,274.750,275.250,274.150,274.650,0
2000-08-16,274.650,277.600,274.650,277.200,0
2000-08-17,277.500,278.900,276.750,277.650,0
2000-08-18,277.650,277.750,275.500,276.650,0
2000-08-21,276.700,277.300,274.500,275.250,0
2000-08-22,275.150,275.800,273.150,273.750,0
2000-08-23,273.750,274.100,270.850,271.250,0
2000-08-24,271.250,273.250,270.500,272.950,0
2000-08-25,272.950,274.850,272.500,274.250,0
2000-08-28,274.000,274.600,273.300,274.150,0
2000-08-29,274.050,275.170,272.600,273.450,0
2000-08-30,273.200,274.250,272.530,274.200,0
2000-08-31,274.150,278.750,273.250,277.850,0
2000-09-01,277.750,278.830,276.450,276.750,0
2000-09-04,277.200,278.150,276.700,277.000,0
2000-09-05,277.050,277.350,274.850,275.550,0
2000-09-06,275.600,276.500,273.450,274.450,0
2000-09-07,274.050,274.600,272.500,273.800,0
2000-09-08,273.550,274.800,271.500,273.050,0
2000-09-11,272.950,274.250,272.100,273.420,0
2000-09-12,273.250,275.700,272.500,273.000,0
2000-09-13,273.100,274.150,272.070,272.750,0
2000-09-14,272.850,274.350,271.950,272.550,0
2000-09-15,272.550,273.750,270.950,272.450,0
2000-09-18,272.050,274.520,271.450,271.800,0
2000-09-19,271.750,273.050,270.850,272.150,0
2000-09-20,271.800,273.150,269.200,269.350,0
2000-09-21,269.350,271.250,268.700,270.650,0
2000-09-22,270.900,276.020,270.450,272.150,0
2000-09-25,272.150,274.450,272.050,274.300,0
2000-09-26,274.350,275.650,273.850,274.350,0
2000-09-27,274.350,279.520,274.000,278.580,0
2000-09-28,278.550,278.800,275.250,275.250,0
2000-09-29,276.050,276.170,272.700,274.250,0
2000-10-02,274.400,274.750,272.830,273.450,0
2000-10-03,273.450,273.700,271.750,272.250,0
2000-10-04,272.150,272.500,270.050,270.750,0
2000-10-05,270.850,272.150,269.250,269.650,0
2000-10-06,269.550,271.500,269.280,269.650,0
2000-10-09,269.900,271.200,269.600,270.600,0
2000-10-10,270.650,273.350,268.750,272.750,0
2000-10-11,272.750,275.100,270.550,271.150,0
2000-10-12,271.100,277.050,270.350,276.550,0
2000-10-13,276.650,277.650,271.650,272.650,0
2000-10-16,272.650,273.050,270.850,272.000,0
2000-10-17,272.050,272.250,269.450,271.250,0
2000-10-18,271.200,273.950,269.900,270.650,0
2000-10-19,270.650,271.850,270.150,270.800,0
2000-10-20,270.850,271.750,270.200,271.550,0
2000-10-23,271.150,272.850,270.100,270.250,0
2000-10-24,270.250,271.650,269.800,270.650,0
2000-10-25,270.250,270.520,266.150,266.750,0
2000-10-26,266.750,267.480,264.470,265.150,0
2000-10-27,265.150,266.950,262.270,264.550,0
2000-10-30,264.550,265.850,263.600,265.150,0
2000-10-31,265.150,267.050,263.300,264.800,0
2000-11-01,264.150,266.850,263.700,264.750,0
2000-11-02,264.750,266.750,264.050,265.150,0
2000-11-06,265.500,266.500,264.600,265.050,0
2000-11-07,265.050,267.000,263.250,264.450,0
2000-11-08,264.650,265.800,263.800,265.050,0
2000-11-09,265.150,266.700,263.850,265.950,0
2000-11-10,265.950,266.270,264.200,264.750,0
2000-11-13,265.000,265.950,264.150,264.350,0
2000-11-14,264.350,265.450,263.950,264.650,0
2000-11-15,264.650,265.900,264.300,265.000,0
2000-11-16,264.850,268.250,264.670,266.500,0
2000-11-17,265.850,267.150,265.150,265.750,0
2000-11-20,266.130,266.950,265.750,266.350,0
2000-11-21,266.350,267.730,265.650,265.850,0
2000-11-22,265.850,267.650,265.580,266.550,0
2000-11-23,266.550,267.700,265.750,265.850,0
2000-11-24,266.050,266.580,265.750,266.350,0
2000-11-27,265.950,270.850,265.750,270.000,0
2000-11-28,270.050,271.250,268.700,269.600,0
2000-11-29,269.650,270.250,266.350,266.550,0
2000-11-30,266.900,270.900,266.300,270.450,0
2000-12-01,270.450,273.050,268.900,269.400,0
2000-12-04,269.750,272.250,269.400,271.200,0
2000-12-05,271.200,272.300,270.050,270.550,0
2000-12-06,270.600,275.270,270.350,274.750,0
2000-12-07,274.750,275.900,273.050,273.850,0
2000-12-08,273.800,274.450,272.350,272.800,0
2000-12-11,272.850,273.200,270.150,270.850,0
2000-12-12,270.850,272.250,270.250,270.950,0
2000-12-13,271.050,271.250,268.200,269.050,0
2000-12-14,269.350,270.670,268.400,269.550,0
2000-12-15,269.550,271.800,269.350,270.950,0
2000-12-18,270.600,271.600,269.800,270.150,0
2000-12-19,270.150,270.600,269.150,270.250,0
2000-12-20,270.250,273.950,269.800,272.850,0
2000-12-21,272.850,274.950,272.670,274.150,0
2000-12-22,274.150,275.080,273.250,273.950,0
2000-12-25,273.550,274.170,273.550,273.800,0
2000-12-26,273.800,275.050,273.350,274.450,0
2000-12-27,274.450,276.000,274.400,275.250,0
2000-12-28,275.450,276.200,271.450,272.250,0
2000-12-29,272.250,273.200,271.150,272.250,0
2001-01-01,272.500,272.500,272.500,272.500,0
2001-01-02,272.500,273.850,267.950,269.250,0
2001-01-03,268.650,270.050,266.450,268.150,0
2001-01-04,268.150,269.550,266.950,267.550,0
2001-01-05,267.550,268.850,266.850,268.150,0
2001-01-08,268.400,269.900,267.830,268.350,0
2001-01-09,268.350,268.700,267.000,267.750,0
2001-01-10,267.750,267.920,264.670,264.950,0
2001-01-11,264.950,265.950,263.400,264.250,0
2001-01-12,264.350,265.600,263.550,264.300,0
2001-01-15,264.350,264.700,263.350,263.650,0
2001-01-16,263.650,265.750,262.950,263.550,0
2001-01-17,263.550,264.300,262.900,263.550,0
2001-01-18,263.550,265.400,263.350,264.550,0
2001-01-19,264.550,266.750,264.050,264.750,0
2001-01-22,265.250,268.600,264.450,266.950,0
2001-01-23,266.950,269.250,265.500,266.550,0
2001-01-24,266.750,266.950,263.900,264.700,0
2001-01-25,264.750,265.500,263.150,264.950,0
2001-01-26,264.950,265.550,262.250,263.050,0
2001-01-29,264.080,264.150,262.450,263.050,0
2001-01-30,263.050,266.900,262.850,265.900,0
2001-01-31,265.850,266.800,264.200,265.850,0
2001-02-01,265.850,269.250,265.750,268.750,0
2001-02-02,268.150,268.750,266.700,267.550,0
2001-02-05,267.630,267.630,265.250,265.650,0
2001-02-06,265.650,267.050,262.150,263.750,0
2001-02-07,263.750,265.650,262.650,263.350,0
2001-02-08,263.350,265.000,260.650,260.650,0
2001-02-09,260.650,262.750,259.270,260.650,0
2001-02-12,260.650,262.350,260.550,261.350,0
2001-02-13,261.350,262.050,260.150,260.950,0
2001-02-14,260.950,261.350,259.850,259.850,0
2001-02-15,260.050,260.400,255.300,255.850,0
2001-02-16,255.950,259.550,253.850,258.950,0
2001-02-19,258.850,260.750,258.750,259.650,0
2001-02-20,259.650,259.800,256.250,256.650,0
2001-02-21,256.550,259.450,256.150,258.650,0
2001-02-22,258.650,260.950,257.250,259.050,0
2001-02-23,259.050,262.100,258.500,261.550,0
2001-02-26,261.550,266.950,261.500,266.850,0
2001-02-27,266.550,269.750,265.650,268.250,0
2001-02-28,268.050,268.750,264.780,267.150,0
2001-03-01,267.150,268.150,265.150,265.650,0
2001-03-02,265.650,266.050,262.400,262.850,0
2001-03-05,263.450,263.450,261.950,263.050,0
2001-03-06,263.050,263.550,260.050,260.750,0
2001-03-07,260.750,263.000,260.150,262.450,0
2001-03-08,262.450,267.350,262.100,267.100,0
2001-03-09,266.150,272.480,265.750,271.750,0
2001-03-12,272.550,272.750,267.600,267.850,0
2001-03-13,267.800,273.950,262.850,263.450,0
2001-03-14,263.150,263.920,259.900,260.650,0
2001-03-15,260.650,261.750,258.450,259.050,0
2001-03-19,260.700,263.250,260.650,261.550,0
2001-03-20,261.550,263.450,260.950,262.950,0
2001-03-21,262.850,263.050,261.100,262.050,0
2001-03-22,262.050,264.100,261.850,262.300,0
2001-03-26,262.450,263.550,261.100,261.550,0
2001-03-27,261.550,262.500,259.550,260.050,0
2001-03-28,260.050,260.950,258.450,258.950,0
2001-03-29,258.950,260.050,257.350,257.950,0
2001-04-02,258.050,258.550,254.650,255.550,0
2001-04-03,255.550,258.600,255.150,257.050,0
2001-04-04,257.050,260.850,256.500,258.450,0
2001-04-05,258.450,259.250,257.700,258.550,0
2001-04-06,258.550,260.450,257.700,260.050,0
2001-04-09,260.050,261.300,258.250,258.450,0
2001-04-10,258.550,259.300,256.500,257.650,0
2001-04-11,257.600,259.850,256.880,258.750,0
2001-04-12,258.800,261.000,258.450,260.150,0
2001-04-13,260.150,260.250,259.250,259.250,0
2001-04-16,259.250,264.100,259.250,263.350,0
2001-04-17,263.350,264.250,260.150,261.000,0
2001-04-18,261.050,262.300,258.550,261.250,0
2001-04-19,261.250,265.600,260.850,265.600,0
2001-04-20,265.450,265.650,263.450,264.650,0
2001-04-23,264.150,265.100,262.450,263.750,0
2001-04-24,263.750,265.050,262.950,264.150,0
2001-04-25,264.150,264.670,261.850,262.250,0
2001-04-26,262.450,264.600,262.050,264.150,0
2001-04-27,264.150,267.100,263.550,263.650,0
2001-04-30,264.050,264.170,263.170,264.050,0
2001-05-01,264.050,264.800,263.650,264.550,0
2001-05-02,264.550,265.700,263.800,265.500,0
2001-05-03,265.500,267.550,265.000,266.150,0
2001-05-04,266.250,267.520,265.350,266.150,0
2001-05-07,266.100,266.670,265.520,266.250,0
2001-05-08,266.250,266.350,264.780,264.950,0
2001-05-09,265.250,270.650,264.950,270.050,0
2001-05-10,270.050,270.830,268.250,269.250,0
2001-05-11,269.250,269.900,267.850,268.050,0
2001-05-14,268.050,269.200,267.450,268.350,0
2001-05-15,268.450,268.830,266.330,268.350,0
2001-05-16,268.450,272.650,268.200,272.250,0
2001-05-17,272.150,274.650,271.520,273.750,0
2001-05-18,273.750,287.750,272.050,287.550,0
2001-05-21,284.750,298.500,282.730,285.350,0
2001-05-22,285.450,286.000,281.800,285.350,0
2001-05-23,285.150,285.750,282.530,283.750,0
2001-05-24,283.750,287.700,276.090,279.250,0
2001-05-25,279.150,281.550,275.250,277.650,0
2001-05-28,277.650,278.380,276.250,277.650,0
2001-05-29,277.650,278.550,273.170,273.950,0
2001-05-30,273.600,275.250,265.250,266.050,0
2001-05-31,265.800,270.250,265.450,265.850,0
2001-06-01,265.850,267.800,265.300,267.050,0
2001-06-04,266.750,268.300,265.200,265.750,0
2001-06-05,265.650,266.850,264.950,266.250,0
2001-06-06,266.250,267.800,265.500,266.250,0
2001-06-07,266.250,266.850,265.750,266.350,0
2001-06-08,266.550,274.750,266.350,273.750,0
2001-06-11,273.250,273.750,266.700,268.150,0
2001-06-12,268.150,272.700,266.450,271.850,0
2001-06-13,271.750,273.650,269.500,272.350,0
2001-06-14,272.550,277.050,270.900,275.650,0
2001-06-15,276.350,276.500,270.150,271.550,0
2001-06-18,271.250,274.280,271.050,272.550,0
2001-06-19,272.750,275.050,272.050,273.650,0
2001-06-20,273.650,274.200,271.150,272.750,0
2001-06-21,272.750,274.150,271.400,272.950,0
2001-06-22,272.700,272.600,271.950,272.600,0
2001-06-25,272.550,275.350,272.500,273.950,0
2001-06-26,273.950,279.250,272.850,276.150,0
2001-06-27,276.150,277.950,271.450,272.350,0
2001-06-28,272.350,272.600,267.800,269.250,0
2001-06-29,269.250,272.480,269.150,270.850,0
2001-07-02,270.850,270.900,268.050,269.550,0
2001-07-03,269.550,270.100,267.650,267.750,0
2001-07-04,267.750,268.670,267.650,267.950,0
2001-07-05,267.950,268.150,264.950,265.350,0
2001-07-06,265.350,267.900,264.550,266.250,0
2001-07-09,266.500,267.200,265.550,266.650,0
2001-07-10,266.650,267.800,266.250,266.350,0
2001-07-11,266.350,269.850,266.050,268.450,0
2001-07-12,268.450,268.750,265.800,266.850,0
2001-07-13,266.850,267.700,266.150,267.350,0
2001-07-16,267.200,269.250,266.750,267.150,0
2001-07-17,267.150,268.450,266.750,268.350,0
2001-07-18,268.350,271.350,268.080,270.750,0
2001-07-19,270.750,271.880,267.850,269.550,0
2001-07-20,269.250,270.850,268.400,270.050,0
2001-07-23,270.150,270.150,268.750,268.850,0
2001-07-24,268.850,270.250,268.350,269.750,0
2001-07-25,269.750,269.850,267.250,267.750,0
2001-07-26,267.750,268.550,265.750,266.450,0
2001-07-27,266.450,268.050,264.850,267.550,0
2001-07-30,267.850,268.250,264.950,265.250,0
2001-07-31,265.250,267.250,264.250,266.650,0
2001-08-01,266.550,268.650,266.500,267.550,0
2001-08-02,267.950,268.650,267.050,268.050,0
2001-08-03,268.050,269.200,266.650,268.550,0
2001-08-06,268.500,268.850,267.050,267.750,0
2001-08-07,267.750,268.100,266.250,267.650,0
2001-08-08,267.650,268.950,266.350,268.350,0
2001-08-09,268.350,274.250,267.350,274.150,0
2001-08-10,274.150,277.150,272.600,274.550,0
2001-08-13,273.750,277.550,273.750,275.950,0
2001-08-14,275.950,276.950,273.750,276.750,0
2001-08-15,276.750,278.000,274.750,275.850,0
2001-08-16,275.850,276.850,274.650,275.350,0
2001-08-17,275.350,281.200,274.800,279.250,0
2001-08-20,279.250,279.600,275.950,276.050,0
2001-08-21,276.050,278.100,273.850,275.050,0
2001-08-22,275.050,278.100,274.450,274.550,0
2001-08-23,274.450,276.150,274.150,275.550,0
2001-08-24,275.350,275.800,272.050,272.850,0
2001-08-27,272.800,273.250,271.450,272.750,0
2001-08-28,272.850,272.950,270.600,272.250,0
2001-08-29,272.300,274.350,272.150,273.750,0
2001-08-30,273.650,275.750,272.300,275.250,0
2001-08-31,275.300,276.250,272.550,274.400,0
2001-09-03,274.450,274.450,273.400,273.500,0
2001-09-04,273.500,274.050,271.350,271.650,0
2001-09-05,271.650,272.850,271.250,272.050,0
2001-09-06,272.050,273.650,271.230,273.150,0
2001-09-07,273.050,274.750,272.200,273.150,0
2001-09-10,273.250,273.600,270.950,271.750,0
2001-09-11,271.750,292.500,271.300,286.250,0
2001-09-12,286.750,292.500,276.750,278.250,0
2001-09-13,278.250,282.000,278.000,281.250,0
2001-09-14,281.250,290.000,279.000,285.550,0
2001-09-17,289.000,294.500,285.350,289.450,0
2001-09-18,289.450,290.500,285.850,287.750,0
2001-09-19,287.750,292.250,286.500,290.500,0
2001-09-20,290.150,291.050,287.450,288.650,0
2001-09-21,288.650,295.100,288.250,291.450,0
2001-09-24,290.750,293.000,287.250,289.250,0
2001-09-25,289.250,290.700,286.750,289.750,0
2001-09-26,289.750,293.850,288.700,293.250,0
2001-09-27,293.050,293.580,289.000,291.950,0
2001-09-28,291.950,294.100,289.900,293.250,0
2001-10-01,292.250,293.200,290.250,291.700,0
2001-10-02,291.700,293.000,288.850,289.450,0
2001-10-03,289.450,291.450,289.050,289.450,0
2001-10-04,289.450,291.850,288.600,289.850,0
2001-10-05,289.850,292.380,289.850,291.000,0
2001-10-08,291.000,294.120,290.650,291.900,0
2001-10-09,291.900,292.050,287.950,288.000,0
2001-10-10,288.000,289.050,283.800,284.850,0
2001-10-11,284.850,285.500,280.250,281.250,0
2001-10-12,281.250,286.650,281.250,284.450,0
2001-10-15,284.450,285.800,281.150,281.450,0
2001-10-16,281.450,282.670,280.650,281.350,0
2001-10-17,281.350,283.550,281.000,282.450,0
2001-10-18,282.450,283.900,278.250,279.450,0
2001-10-19,279.770,280.450,277.650,279.650,0
2001-10-22,279.650,279.750,275.050,275.550,0
2001-10-23,275.550,276.580,274.250,275.950,0
2001-10-24,275.950,276.800,275.150,275.450,0
2001-10-25,275.450,277.550,275.050,277.250,0
2001-10-26,276.750,278.150,276.500,277.350,0
2001-10-29,279.150,281.300,278.900,280.500,0
2001-10-30,280.500,281.650,278.300,279.650,0
2001-10-31,279.650,281.150,278.650,279.650,0
2001-11-01,279.650,280.850,279.550,279.950,0
2001-11-05,279.950,280.250,277.750,278.950,0
2001-11-06,279.050,280.750,278.350,280.250,0
2001-11-07,280.050,281.350,278.850,280.750,0
2001-11-08,280.750,280.780,276.450,276.750,0
2001-11-09,276.950,278.050,276.250,277.450,0
2001-11-12,277.450,282.000,277.450,278.250,0
2001-11-13,278.250,279.950,276.000,277.550,0
2001-11-14,277.550,279.550,277.080,278.300,0
2001-11-15,277.950,278.150,274.650,275.350,0
2001-11-16,275.350,275.850,273.850,274.850,0
2001-11-19,274.850,274.950,272.350,272.950,0
2001-11-20,272.950,274.350,272.550,273.480,0
2001-11-21,273.250,273.950,272.150,273.150,0
2001-11-22,273.150,273.650,272.150,272.850,0
2001-11-23,272.850,273.550,272.350,272.900,0
2001-11-26,273.050,273.500,272.450,273.150,0
2001-11-27,272.950,273.950,272.750,273.450,0
2001-11-28,273.750,275.550,273.450,274.350,0
2001-11-29,274.550,275.750,273.550,274.050,0
2001-11-30,273.650,276.130,273.650,274.400,0
2001-12-03,274.400,278.200,274.400,277.250,0
2001-12-04,277.250,277.550,275.600,275.700,0
2001-12-05,275.700,276.350,273.650,274.450,0
2001-12-06,274.450,275.050,273.600,274.550,0
2001-12-07,274.500,275.250,273.750,274.550,0
2001-12-10,274.550,274.580,271.450,273.150,0
2001-12-11,273.000,273.250,271.850,272.800,0
2001-12-12,272.750,274.650,272.400,274.550,0
2001-12-13,274.550,274.800,274.000,274.450,0
2001-12-14,274.500,279.450,274.050,278.450,0
2001-12-17,277.600,278.750,276.650,278.150,0
2001-12-18,278.250,281.250,278.050,280.450,0
2001-12-19,280.450,280.600,275.350,276.150,0
2001-12-20,276.150,276.950,275.600,276.250,0
2001-12-21,276.100,279.500,276.050,278.150,0
2001-12-24,277.700,278.880,277.450,278.050,0
2001-12-25,278.050,280.250,277.750,278.750,0
2001-12-26,278.750,279.650,278.000,279.380,0
2001-12-27,279.250,280.750,276.850,277.050,0
2001-12-28,277.050,278.300,276.050,276.550,0
2001-12-31,276.750,279.350,276.150,278.950,0
2002-01-01,278.950,278.950,278.950,278.950,0
2002-01-02,278.850,279.600,277.700,278.750,0
2002-01-03,278.750,280.150,277.050,278.450,0
2002-01-04,278.450,279.650,277.550,278.950,0
2002-01-07,278.900,280.450,277.800,278.750,0
2002-01-08,278.750,279.550,278.150,279.050,0
2002-01-09,279.050,284.650,278.750,283.950,0
2002-01-10,283.550,289.750,282.550,286.350,0
2002-01-11,286.400,288.150,285.450,287.550,0
2002-01-14,287.350,287.350,284.850,284.950,0
2002-01-15,285.350,285.550,283.050,284.650,0
2002-01-16,284.650,289.750,283.550,287.150,0
2002-01-17,287.150,288.850,284.050,284.050,0
2002-01-18,284.050,285.050,282.950,283.550,0
2002-01-21,283.550,284.050,282.050,282.550,0
2002-01-22,282.550,284.050,281.200,282.000,0
2002-01-23,282.000,283.000,278.450,279.250,0
2002-01-24,279.250,279.950,277.850,278.980,0
2002-01-25,278.800,279.950,277.750,279.450,0
2002-01-28,279.450,280.150,278.350,278.650,0
2002-01-29,278.750,282.100,277.550,281.850,0
2002-01-30,281.950,284.000,280.850,281.900,0
2002-01-31,281.950,283.100,280.750,282.550,0
2002-02-01,282.750,287.450,281.850,286.250,0
2002-02-04,286.250,290.050,285.400,289.900,0
2002-02-05,289.650,299.250,289.350,297.550,0
2002-02-06,297.550,306.650,295.850,297.000,0
2002-02-07,296.750,302.250,296.150,301.150,0
2002-02-08,301.500,308.550,301.000,303.750,0
2002-02-11,303.150,303.750,297.630,299.750,0
2002-02-12,299.500,302.250,297.350,300.250,0
2002-02-13,300.250,300.900,295.700,299.250,0
2002-02-14,299.500,300.650,297.650,300.000,0
2002-02-15,299.900,302.000,297.650,297.850,0
2002-02-18,298.750,299.580,296.880,297.750,0
2002-02-19,297.750,298.750,292.500,293.100,0
2002-02-20,293.100,294.650,290.750,291.450,0
2002-02-21,291.450,294.200,289.970,292.750,0
2002-02-22,293.880,294.630,291.600,292.750,0
2002-02-25,293.000,293.050,290.850,292.550,0
2002-02-26,292.550,298.150,292.180,297.750,0
2002-02-27,297.750,299.650,295.650,296.800,0
2002-02-28,296.350,298.130,295.900,296.550,0
2002-03-01,296.550,299.550,295.200,298.150,0
2002-03-04,297.850,300.120,296.600,296.850,0
2002-03-05,296.950,299.100,293.950,293.950,0
2002-03-06,293.950,295.050,292.450,293.500,0
2002-03-07,293.500,293.650,289.350,289.550,0
2002-03-08,289.550,290.350,287.700,289.750,0
2002-03-11,290.700,294.850,290.500,293.850,0
2002-03-12,293.850,294.900,293.000,293.350,0
2002-03-13,293.350,293.700,290.650,291.250,0
2002-03-14,291.250,291.700,289.350,290.050,0
2002-03-18,292.550,294.050,291.750,293.200,0
2002-03-19,293.200,293.700,291.700,292.450,0
2002-03-20,292.350,293.650,292.000,293.150,0
2002-03-21,293.150,297.880,293.050,297.750,0
2002-03-25,298.350,298.350,295.850,296.750,0
2002-03-26,296.750,303.550,296.350,302.380,0
2002-03-27,302.150,304.770,300.550,302.650,0
2002-03-28,302.650,303.500,302.250,302.650,0
2002-04-01,303.350,306.750,302.380,305.850,0
2002-04-02,305.850,306.950,301.150,302.550,0
2002-04-03,302.650,302.950,299.250,301.000,0
2002-04-04,301.000,302.350,298.250,300.050,0
2002-04-08,300.100,301.450,298.450,300.500,0
2002-04-09,300.500,300.550,298.330,298.550,0
2002-04-10,298.550,302.150,297.250,301.250,0
2002-04-11,301.250,303.450,301.050,302.600,0
2002-04-12,302.600,302.600,300.450,302.150,0
2002-04-15,302.150,302.950,299.650,299.850,0
2002-04-16,299.250,300.250,297.700,299.000,0
2002-04-17,298.750,302.700,298.100,302.050,0
2002-04-18,302.050,306.350,301.550,303.650,0
2002-04-19,303.650,303.900,301.250,302.350,0
2002-04-22,302.000,304.500,301.850,302.900,0
2002-04-23,302.900,304.750,301.950,303.650,0
2002-04-24,303.650,305.550,303.500,304.050,0
2002-04-25,304.050,309.100,304.050,307.650,0
2002-04-26,307.900,312.000,306.200,311.350,0
2002-04-29,311.000,312.500,309.450,311.100,0
2002-04-30,310.500,310.650,307.050,308.450,0
2002-05-01,308.250,311.050,306.950,308.750,0
2002-05-02,308.900,309.380,306.650,307.850,0
2002-05-03,307.850,313.550,307.550,311.950,0
2002-05-06,311.750,313.450,310.450,312.300,0
2002-05-07,311.450,313.900,308.850,311.450,0
2002-05-08,311.650,313.600,307.950,308.150,0
2002-05-09,308.150,310.350,308.050,309.550,0
2002-05-10,309.550,312.050,309.550,311.050,0
2002-05-13,310.850,311.800,309.350,310.850,0
2002-05-14,310.750,310.950,307.100,307.650,0
2002-05-15,307.650,309.150,306.450,309.050,0
2002-05-16,309.050,310.800,308.600,309.850,0
2002-05-17,310.050,312.350,309.250,311.050,0
2002-05-20,310.850,316.750,310.250,315.950,0
2002-05-21,315.950,317.250,314.150,316.150,0
2002-05-22,316.150,319.650,316.050,317.950,0
2002-05-23,317.950,323.980,315.750,322.050,0
2002-05-24,322.050,322.100,319.500,320.550,0
2002-05-27,320.550,321.770,320.150,320.250,0
2002-05-28,320.250,326.180,320.130,324.250,0
2002-05-29,324.350,327.650,323.050,325.050,0
2002-05-30,325.050,326.850,323.650,325.050,0
2002-05-31,324.950,329.500,324.000,326.550,0
2002-06-03,325.950,328.550,324.950,327.650,0
2002-06-04,327.150,330.550,327.150,327.850,0
2002-06-05,324.850,326.450,320.950,321.450,0
2002-06-06,321.450,325.850,321.100,325.650,0
2002-06-07,325.650,327.950,323.600,323.950,0
2002-06-10,324.550,324.750,317.800,319.050,0
2002-06-11,319.050,321.350,316.100,321.050,0
2002-06-12,321.000,322.050,318.950,319.250,0
2002-06-13,319.250,319.750,316.950,318.150,0
2002-06-14,318.150,323.080,317.950,319.350,0
2002-06-17,319.350,319.750,316.850,316.850,0
2002-06-18,316.850,320.350,316.750,320.050,0
2002-06-19,320.450,322.400,319.050,320.850,0
2002-06-20,320.750,324.670,320.150,323.950,0
2002-06-21,323.950,325.150,322.330,324.650,0
2002-06-24,324.650,327.050,322.250,322.450,0
2002-06-25,322.650,323.850,317.850,321.350,0
2002-06-26,321.450,325.750,319.250,319.250,0
